"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
0,0,"MS","White","$75,000+","Male","65+","some college","October","2013","Kaiser"
1,0,"VA","White",NA,"Male","65+","postgraduate","October","2013","Kaiser"
0,1,"NC","White","$75,000+","Female","45-64","some college","October","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
NA,0,"TN","Black","$20,000-$40,000","Male","30-44","high school graduate","October","2013","Kaiser"
1,0,"ND","White","$75,000+","Male","30-44","postgraduate","October","2013","Kaiser"
0,1,"CO","White","$75,000+","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"PA","White","less than $20,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"GA","White","$20,000-$40,000","Male","65+","some college","October","2013","Kaiser"
NA,0,"NJ","Hispanic","less than $20,000","Male","30-44","less than a high school education","October","2013","Kaiser"
NA,NA,"MD","Hispanic","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
NA,NA,"CA","White","less than $20,000","Male","30-44","college graduate","October","2013","Kaiser"
NA,NA,"TX","White","$40,000-$75,000","Male","65+","college graduate","October","2013","Kaiser"
0,0,"MO","White",NA,"Female","45-64","some college","October","2013","Kaiser"
0,0,"TX","White","$40,000-$75,000","Male","30-44","high school graduate","October","2013","Kaiser"
0,NA,"OK","White","less than $20,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"OK","Hispanic","$75,000+","Female","45-64","some college","October","2013","Kaiser"
1,0,"NY","Black","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
NA,0,"UT","White",NA,"Male","18-29","high school graduate","October","2013","Kaiser"
0,1,"WI","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"OK","Black","$40,000-$75,000","Male","18-29","college graduate","October","2013","Kaiser"
0,0,"NH","White","less than $20,000","Male","45-64","some college","October","2013","Kaiser"
0,0,"AZ","White","$40,000-$75,000","Male","65+","high school graduate","October","2013","Kaiser"
0,0,"CA","Hispanic","less than $20,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"TX","Hispanic","$40,000-$75,000","Male","30-44","less than a high school education","October","2013","Kaiser"
1,0,"AZ","White","$40,000-$75,000","Female","30-44","some college","October","2013","Kaiser"
0,0,"WA","White","$75,000+","Male","45-64","some college","October","2013","Kaiser"
0,0,"TX","White","less than $20,000","Female","65+","high school graduate","October","2013","Kaiser"
NA,NA,"CO","Hispanic","less than $20,000","Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"IL","Black","less than $20,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"PA","White","$20,000-$40,000","Female","45-64","some college","October","2013","Kaiser"
0,0,"ME","White","$20,000-$40,000","Male","45-64","less than a high school education","October","2013","Kaiser"
1,0,"CA","Other","$75,000+","Female","30-44","college graduate","October","2013","Kaiser"
1,0,"AL","Black","less than $20,000","Female","30-44","some college","October","2013","Kaiser"
0,1,"PA","White","$75,000+","Male","45-64","some college","October","2013","Kaiser"
0,0,"MA","Other","$75,000+","Male","30-44","some college","October","2013","Kaiser"
NA,NA,"IN","White","$20,000-$40,000","Female","18-29","some college","October","2013","Kaiser"
1,0,"CA","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
1,0,"IL","Black","less than $20,000","Male","45-64","some college","October","2013","Kaiser"
1,0,"PA","White","$20,000-$40,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"TX","Hispanic",NA,"Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"OR","Other","$75,000+","Female","45-64","postgraduate","October","2013","Kaiser"
0,1,"MN","White","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
0,0,"CA","Hispanic","$20,000-$40,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"CA","Hispanic",NA,"Female","65+","postgraduate","October","2013","Kaiser"
0,1,"VA","White","$40,000-$75,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"KY","White","less than $20,000","Male","30-44","high school graduate","October","2013","Kaiser"
1,1,"NY","Hispanic","$20,000-$40,000","Female","18-29","less than a high school education","October","2013","Kaiser"
NA,0,"NC","Black","$75,000+","Female","45-64","postgraduate","October","2013","Kaiser"
0,NA,"TX","White","$40,000-$75,000","Female","18-29","college graduate","October","2013","Kaiser"
1,0,"IN","Black","less than $20,000","Female","45-64","high school graduate","October","2013","Kaiser"
0,0,"MA","White","$40,000-$75,000","Female","65+","some college","October","2013","Kaiser"
1,NA,"NJ","Hispanic","$20,000-$40,000","Female","65+","college graduate","October","2013","Kaiser"
1,0,"MI","White",NA,"Female","65+","high school graduate","October","2013","Kaiser"
0,0,"IL","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
0,0,"MO","White","$20,000-$40,000","Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"TX","Hispanic","$20,000-$40,000","Female","30-44","postgraduate","October","2013","Kaiser"
0,0,"IA","White","$20,000-$40,000","Female","45-64","some college","October","2013","Kaiser"
0,1,"FL","Hispanic","$75,000+","Male","45-64","high school graduate","October","2013","Kaiser"
0,1,"VA","White","$40,000-$75,000","Male","30-44","college graduate","October","2013","Kaiser"
1,0,"IL","Black","$20,000-$40,000","Male","65+","some college","October","2013","Kaiser"
1,0,"FL","White","$75,000+","Male","30-44","some college","October","2013","Kaiser"
0,0,"IN","White","$40,000-$75,000","Male","45-64","some college","October","2013","Kaiser"
NA,0,"IL","White",NA,"Female","65+","postgraduate","October","2013","Kaiser"
1,0,"CO","White","$40,000-$75,000","Male","45-64","some college","October","2013","Kaiser"
0,0,"CO","White","$20,000-$40,000","Male","18-29","college graduate","October","2013","Kaiser"
0,0,"WI","White","$40,000-$75,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"ID","White","$40,000-$75,000","Male","30-44","college graduate","October","2013","Kaiser"
1,0,"NJ","Black","less than $20,000","Male","30-44","high school graduate","October","2013","Kaiser"
0,1,"NY","White","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
0,1,"IA","White","less than $20,000","Male","45-64","some college","October","2013","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"NV","Other","$75,000+","Female","45-64","some college","October","2013","Kaiser"
0,1,"ID","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
0,0,"TX","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"CA","White",NA,"Female","18-29","postgraduate","October","2013","Kaiser"
0,0,"CO","White","$40,000-$75,000","Female","30-44","some college","October","2013","Kaiser"
0,NA,"IN","White","$75,000+","Female","30-44","college graduate","October","2013","Kaiser"
NA,NA,"IN","White",NA,"Female","65+","high school graduate","October","2013","Kaiser"
1,0,"CO","White","$40,000-$75,000","Male","30-44","postgraduate","October","2013","Kaiser"
NA,0,"WA","Black",NA,"Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"NC","Other","$20,000-$40,000","Male","45-64","some college","October","2013","Kaiser"
NA,1,"TX","White","$40,000-$75,000","Male","65+","some college","October","2013","Kaiser"
0,0,"CA","White","$75,000+","Male","30-44","postgraduate","October","2013","Kaiser"
NA,0,"FL","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"MO",NA,"$40,000-$75,000","Female","30-44","some college","October","2013","Kaiser"
0,0,"IL","Hispanic","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
0,0,"MN","White",NA,"Female","45-64","college graduate","October","2013","Kaiser"
0,NA,"WA","White","$75,000+","Female","30-44","high school graduate","October","2013","Kaiser"
0,1,"KS","White","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
1,0,"CA","White","$20,000-$40,000","Female","45-64","some college","October","2013","Kaiser"
0,0,"LA","White","$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
0,0,"PA","White","less than $20,000","Female","30-44","less than a high school education","October","2013","Kaiser"
NA,NA,"FL",NA,"less than $20,000","Male","30-44","college graduate","October","2013","Kaiser"
1,0,"CA","White","$40,000-$75,000","Female","45-64","postgraduate","October","2013","Kaiser"
0,0,"OK","Black","$75,000+","Male","18-29","college graduate","October","2013","Kaiser"
1,0,"VA","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
NA,NA,"SC","Other","$75,000+","Female","30-44","postgraduate","October","2013","Kaiser"
0,1,"ME","White","$40,000-$75,000","Female","30-44","high school graduate","October","2013","Kaiser"
NA,0,"TN","White","$75,000+","Female","30-44","some college","October","2013","Kaiser"
NA,0,"IL","White","$20,000-$40,000","Male","45-64","high school graduate","October","2013","Kaiser"
0,0,"CA","Hispanic","$20,000-$40,000","Male","18-29","some college","October","2013","Kaiser"
0,1,"LA","Hispanic","$75,000+","Male","45-64","some college","October","2013","Kaiser"
1,1,"TX","Hispanic","$20,000-$40,000","Female","18-29","some college","October","2013","Kaiser"
0,0,"CA","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
1,0,"DE","White",NA,"Male","18-29","college graduate","October","2013","Kaiser"
0,0,"CA","White","$20,000-$40,000","Male","18-29","college graduate","October","2013","Kaiser"
1,0,"DC","Black","$40,000-$75,000","Male","18-29","some college","October","2013","Kaiser"
1,0,"OH","White",NA,"Male","45-64","postgraduate","October","2013","Kaiser"
0,1,"CA","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
1,0,"MO","White",NA,"Male","18-29","high school graduate","October","2013","Kaiser"
0,NA,"MS",NA,"$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
0,NA,"TX","Hispanic","$20,000-$40,000","Female","65+","high school graduate","October","2013","Kaiser"
1,0,"KS","White","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
1,0,"CA","White","$40,000-$75,000","Female","30-44","high school graduate","October","2013","Kaiser"
NA,NA,"NY","Other",NA,"Female","45-64","postgraduate","October","2013","Kaiser"
1,0,"WA","White","$40,000-$75,000","Female","18-29","postgraduate","October","2013","Kaiser"
NA,0,"IL","Other","$40,000-$75,000","Male","18-29","some college","October","2013","Kaiser"
0,0,"OH","White","$40,000-$75,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"CA","White","$40,000-$75,000","Male","65+","college graduate","October","2013","Kaiser"
1,1,"WI","White","less than $20,000","Female","30-44","high school graduate","October","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","65+","postgraduate","October","2013","Kaiser"
1,NA,"AR","White",NA,"Male","18-29","high school graduate","October","2013","Kaiser"
0,0,"OR","White","$75,000+","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"NV","Hispanic","$20,000-$40,000","Male","18-29","less than a high school education","October","2013","Kaiser"
NA,0,"TX","Hispanic","$20,000-$40,000","Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"MO","White","$40,000-$75,000","Female","30-44","college graduate","October","2013","Kaiser"
0,0,"WI","Hispanic","less than $20,000","Male","65+","less than a high school education","October","2013","Kaiser"
1,0,"NC","Black","$40,000-$75,000","Female","30-44","college graduate","October","2013","Kaiser"
1,0,"CA","Black","less than $20,000","Female","18-29","college graduate","October","2013","Kaiser"
1,0,"CA","Hispanic","$40,000-$75,000","Male","45-64","postgraduate","October","2013","Kaiser"
0,1,"GA","White","$40,000-$75,000","Male","65+","postgraduate","October","2013","Kaiser"
0,1,"CA","White","$20,000-$40,000","Male","30-44","college graduate","October","2013","Kaiser"
1,0,"RI","Hispanic","less than $20,000","Female","30-44","less than a high school education","October","2013","Kaiser"
1,0,"MI","Hispanic","$20,000-$40,000","Female","18-29","high school graduate","October","2013","Kaiser"
0,1,"IL","White",NA,"Female","45-64","high school graduate","October","2013","Kaiser"
0,0,"IL","White","$75,000+","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"FL","Black",NA,"Female","18-29","college graduate","October","2013","Kaiser"
0,1,"MN","White","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
1,0,"TX","Hispanic","$20,000-$40,000","Female","45-64","high school graduate","October","2013","Kaiser"
NA,NA,"TX","White","less than $20,000","Female","30-44","some college","October","2013","Kaiser"
1,0,"SD","White","$20,000-$40,000","Male","45-64","some college","October","2013","Kaiser"
NA,NA,"OR","White","less than $20,000","Female","65+","some college","October","2013","Kaiser"
NA,NA,"LA","White","$75,000+","Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Male","30-44","some college","October","2013","Kaiser"
0,NA,"VA","White","$75,000+","Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
0,0,"CA","White","$40,000-$75,000","Female","45-64","postgraduate","October","2013","Kaiser"
0,0,"AL","White",NA,"Female","65+","high school graduate","October","2013","Kaiser"
0,0,"OR","White","$75,000+","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"WI","White","$40,000-$75,000","Male","18-29","high school graduate","October","2013","Kaiser"
0,NA,"UT","White","$20,000-$40,000","Male","18-29","less than a high school education","October","2013","Kaiser"
0,0,"CA","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
0,NA,"OR","White",NA,"Male","18-29","some college","October","2013","Kaiser"
NA,NA,"IL","Hispanic","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
1,NA,"NM","Hispanic","less than $20,000","Male","45-64","less than a high school education","October","2013","Kaiser"
1,NA,"CA","Hispanic","$20,000-$40,000","Female","18-29","high school graduate","October","2013","Kaiser"
0,1,"WA","White",NA,"Male","45-64","high school graduate","October","2013","Kaiser"
0,0,"MO","White","less than $20,000","Female","18-29","college graduate","October","2013","Kaiser"
0,1,"AZ","White","$40,000-$75,000","Male","30-44","high school graduate","October","2013","Kaiser"
1,0,"UT","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","October","2013","Kaiser"
NA,1,"WA","White","$20,000-$40,000","Male","30-44","high school graduate","October","2013","Kaiser"
0,1,"WA","White","$20,000-$40,000","Female","65+","high school graduate","October","2013","Kaiser"
0,1,"AZ","White","$40,000-$75,000","Female","45-64","some college","October","2013","Kaiser"
NA,0,"NC",NA,NA,"Male","30-44","college graduate","October","2013","Kaiser"
1,0,"IN","White","$75,000+","Female","45-64","some college","October","2013","Kaiser"
1,0,"DC","White","$75,000+","Female","30-44","postgraduate","October","2013","Kaiser"
1,0,"MD","Black","$75,000+","Female","45-64","some college","October","2013","Kaiser"
0,1,"IN","White","less than $20,000","Male","45-64","high school graduate","October","2013","Kaiser"
NA,0,"KY","White","$40,000-$75,000","Male","18-29","some college","October","2013","Kaiser"
0,1,"NC","White","less than $20,000","Male","45-64","college graduate","October","2013","Kaiser"
0,0,"CO","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
0,1,"MN","White",NA,"Female","45-64","high school graduate","October","2013","Kaiser"
0,0,"WA","White","$20,000-$40,000","Female","65+","some college","October","2013","Kaiser"
1,0,"NM","Hispanic","$20,000-$40,000","Male","45-64","some college","October","2013","Kaiser"
0,1,"WA","White","$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
0,0,"CA","White","$75,000+","Male","30-44","college graduate","October","2013","Kaiser"
1,0,"WI","White","$40,000-$75,000","Male","65+","postgraduate","October","2013","Kaiser"
NA,0,"AZ","Hispanic",NA,"Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"NM","White","$75,000+","Female","45-64","postgraduate","October","2013","Kaiser"
0,0,"CA","Black","$20,000-$40,000","Male","18-29","high school graduate","October","2013","Kaiser"
NA,NA,"NY","Other","$20,000-$40,000","Male","18-29","high school graduate","October","2013","Kaiser"
0,0,"FL","White","$75,000+","Male","65+","some college","October","2013","Kaiser"
0,1,"OH","White","$40,000-$75,000","Female","18-29","some college","October","2013","Kaiser"
0,0,"WV","White","$40,000-$75,000","Male","18-29","some college","October","2013","Kaiser"
0,0,"VT","White","$20,000-$40,000","Female","65+","high school graduate","October","2013","Kaiser"
0,NA,"NY","White","$40,000-$75,000","Male","45-64","high school graduate","October","2013","Kaiser"
0,1,"WA","Black","$75,000+","Female","45-64","high school graduate","October","2013","Kaiser"
0,0,"CA","White","$75,000+","Female","65+","college graduate","October","2013","Kaiser"
0,1,"PA","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"WI","Black","$20,000-$40,000","Female","30-44","some college","October","2013","Kaiser"
NA,0,"OK","White","less than $20,000","Male","45-64","some college","October","2013","Kaiser"
NA,0,"TX","Hispanic","$40,000-$75,000","Female","30-44","some college","October","2013","Kaiser"
0,0,"CA","Other","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
1,0,"CA","White",NA,"Male","45-64","postgraduate","October","2013","Kaiser"
0,1,"KY","White","$20,000-$40,000","Female","30-44","high school graduate","October","2013","Kaiser"
0,NA,"TX","White","$20,000-$40,000","Male","18-29","high school graduate","October","2013","Kaiser"
0,NA,"NC","White",NA,"Male","18-29","some college","October","2013","Kaiser"
1,0,"CA","Hispanic","$40,000-$75,000","Female","30-44","less than a high school education","October","2013","Kaiser"
1,0,"NC","White","$40,000-$75,000","Female","18-29","high school graduate","October","2013","Kaiser"
0,0,"SC","White","$75,000+","Male","30-44","some college","October","2013","Kaiser"
1,0,"OR","White",NA,"Female","30-44","some college","October","2013","Kaiser"
0,1,"MS","White","$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
1,0,"TX","White","$75,000+","Female","65+","postgraduate","October","2013","Kaiser"
NA,0,"NJ","Hispanic",NA,"Female","18-29","high school graduate","October","2013","Kaiser"
1,NA,"IA","Black",NA,"Female","45-64","high school graduate","October","2013","Kaiser"
0,0,"IA","White",NA,"Female","45-64","some college","October","2013","Kaiser"
0,1,"AL","White","less than $20,000","Female","45-64","postgraduate","October","2013","Kaiser"
0,0,"IL","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"OH",NA,"less than $20,000","Male","45-64","some college","October","2013","Kaiser"
0,0,"IN","Other","$20,000-$40,000","Male","45-64","some college","October","2013","Kaiser"
0,0,"CT","White","$20,000-$40,000","Female","18-29","some college","October","2013","Kaiser"
0,0,"MI","White","$40,000-$75,000","Male","45-64","some college","October","2013","Kaiser"
1,0,"MI","Black","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
1,0,"NY","Black",NA,"Female","18-29","some college","October","2013","Kaiser"
1,0,"PA","White","$40,000-$75,000","Female","45-64","college graduate","October","2013","Kaiser"
1,0,"NH","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"AZ","White","$75,000+","Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"NJ","Black","$75,000+","Male","45-64","postgraduate","October","2013","Kaiser"
0,NA,"MD","White","$40,000-$75,000","Male","30-44","high school graduate","October","2013","Kaiser"
0,0,"SC","White","$40,000-$75,000","Male","18-29","high school graduate","October","2013","Kaiser"
0,1,"NY","White","less than $20,000","Female","45-64","college graduate","October","2013","Kaiser"
1,0,"FL","Hispanic","$40,000-$75,000","Male","18-29","college graduate","October","2013","Kaiser"
1,0,"PA","Black",NA,"Male","45-64",NA,"October","2013","Kaiser"
1,0,"OH","Black","$40,000-$75,000","Male","45-64","some college","October","2013","Kaiser"
0,0,"MA","Other","$40,000-$75,000","Male","65+","high school graduate","October","2013","Kaiser"
NA,NA,"NJ","Other","$40,000-$75,000","Male","45-64","postgraduate","October","2013","Kaiser"
1,0,"MD","White","$75,000+","Male","65+","college graduate","October","2013","Kaiser"
NA,0,"TN","White","$75,000+","Male","30-44","postgraduate","October","2013","Kaiser"
1,0,"PA","White",NA,"Female","45-64","postgraduate","October","2013","Kaiser"
0,1,"PA","White",NA,"Female","45-64","college graduate","October","2013","Kaiser"
0,1,"GA","White","$20,000-$40,000","Male","45-64","less than a high school education","October","2013","Kaiser"
NA,0,"NY","White","less than $20,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"NY","Hispanic","less than $20,000","Female","45-64","less than a high school education","October","2013","Kaiser"
NA,0,"MI","White","$20,000-$40,000","Male","30-44","some college","October","2013","Kaiser"
0,0,"MI","Black","less than $20,000","Male","45-64","high school graduate","October","2013","Kaiser"
0,1,"MI","White","$20,000-$40,000","Male","30-44","high school graduate","October","2013","Kaiser"
1,0,"NY","Other","$75,000+","Female","30-44","postgraduate","October","2013","Kaiser"
1,0,"NJ","Black",NA,"Female","30-44","some college","October","2013","Kaiser"
NA,0,"AK","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
0,0,"AK","White","$20,000-$40,000","Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"MD","Black","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
1,0,"AK","White","$40,000-$75,000","Male","45-64","high school graduate","October","2013","Kaiser"
0,1,"CA","Other","$75,000+","Female","65+","less than a high school education","October","2013","Kaiser"
1,0,"OR","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
NA,0,"KS","White",NA,"Female","30-44","college graduate","October","2013","Kaiser"
0,0,"AZ","White","$75,000+","Female","45-64","some college","October","2013","Kaiser"
0,1,"NH","White","$75,000+","Male","18-29","college graduate","October","2013","Kaiser"
0,0,"OH","White","less than $20,000","Female","30-44","high school graduate","October","2013","Kaiser"
0,1,"OR","White",NA,"Female","65+","some college","October","2013","Kaiser"
NA,0,"SC","Black","$40,000-$75,000","Female","18-29","postgraduate","October","2013","Kaiser"
NA,1,"CA","Hispanic","less than $20,000","Male","45-64","high school graduate","October","2013","Kaiser"
1,0,"OH","Hispanic","$20,000-$40,000","Female","18-29","college graduate","October","2013","Kaiser"
NA,0,"FL","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"LA","Black","$40,000-$75,000","Female","45-64","postgraduate","October","2013","Kaiser"
0,1,"GA","White","$20,000-$40,000","Male","18-29","some college","October","2013","Kaiser"
1,0,"VA","White","$75,000+","Female","30-44","postgraduate","October","2013","Kaiser"
1,0,"MD","Black","$20,000-$40,000","Female","18-29","some college","October","2013","Kaiser"
1,0,"TN","White","$20,000-$40,000","Male","45-64","college graduate","October","2013","Kaiser"
0,1,"GA","White",NA,"Male","65+","college graduate","October","2013","Kaiser"
NA,NA,"OH","White","less than $20,000","Female","18-29","high school graduate","October","2013","Kaiser"
0,0,"TX","White","less than $20,000","Female","45-64","high school graduate","October","2013","Kaiser"
0,0,"TX","White","$20,000-$40,000","Female","65+","college graduate","October","2013","Kaiser"
0,1,"NV","Hispanic","less than $20,000","Female","30-44","high school graduate","October","2013","Kaiser"
1,0,"SD","White","$40,000-$75,000","Male","45-64","college graduate","October","2013","Kaiser"
0,0,"CA","White","less than $20,000","Female","45-64","some college","October","2013","Kaiser"
NA,0,"MS","Black","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
NA,0,"TX","White","$20,000-$40,000","Female","45-64","high school graduate","October","2013","Kaiser"
0,0,"NY","White",NA,"Male","45-64","some college","October","2013","Kaiser"
1,0,"TN","Hispanic","$20,000-$40,000","Female","30-44","less than a high school education","October","2013","Kaiser"
0,1,"AR","White","$40,000-$75,000","Male","18-29","high school graduate","October","2013","Kaiser"
0,0,"TN","White","less than $20,000","Female","45-64","high school graduate","October","2013","Kaiser"
1,0,"CA","Black","$40,000-$75,000","Female","30-44","college graduate","October","2013","Kaiser"
1,0,"TX","White",NA,"Male","18-29","high school graduate","October","2013","Kaiser"
0,0,"AZ","White","less than $20,000","Male","30-44","some college","October","2013","Kaiser"
0,1,"CA","White","$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
0,NA,"AZ","White","$75,000+","Female","45-64","some college","October","2013","Kaiser"
0,1,"CA","White","$40,000-$75,000","Female","30-44","postgraduate","October","2013","Kaiser"
NA,0,"UT","Hispanic","$75,000+","Female","18-29","some college","October","2013","Kaiser"
NA,0,"WA","Hispanic","$40,000-$75,000","Female","30-44","less than a high school education","October","2013","Kaiser"
0,1,"UT","White","$75,000+","Female","18-29","college graduate","October","2013","Kaiser"
1,0,"CA","Hispanic","$75,000+","Male","30-44","postgraduate","October","2013","Kaiser"
0,0,"MN","White","$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
NA,NA,"WI","White","$75,000+","Female","18-29","some college","October","2013","Kaiser"
0,NA,"IL","White","$20,000-$40,000","Female","30-44","some college","October","2013","Kaiser"
NA,NA,"CA","Hispanic","$40,000-$75,000","Male","18-29","high school graduate","October","2013","Kaiser"
NA,0,"NC","Hispanic","$20,000-$40,000","Female","18-29","some college","October","2013","Kaiser"
NA,0,"CA","Hispanic","$40,000-$75,000","Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"WA","Black","less than $20,000","Male","45-64","college graduate","October","2013","Kaiser"
1,0,"LA","White","$40,000-$75,000","Female","18-29","some college","October","2013","Kaiser"
0,1,"AZ",NA,NA,"Male","65+",NA,"October","2013","Kaiser"
1,0,"CA","Black",NA,"Male","30-44","high school graduate","October","2013","Kaiser"
NA,0,"ID","Hispanic","less than $20,000","Female","18-29","college graduate","October","2013","Kaiser"
0,NA,"WA","White","$20,000-$40,000","Female","30-44","high school graduate","October","2013","Kaiser"
0,1,"AZ","White","$75,000+","Female","30-44","college graduate","October","2013","Kaiser"
0,0,"NV","Hispanic","$75,000+","Male","30-44","some college","October","2013","Kaiser"
0,0,"CA","Hispanic","$75,000+","Female","45-64","some college","October","2013","Kaiser"
1,0,"OR","White","$20,000-$40,000","Male","30-44","some college","October","2013","Kaiser"
1,0,"WA","Hispanic",NA,"Male","18-29","less than a high school education","October","2013","Kaiser"
0,0,"TX","White","$40,000-$75,000","Female","18-29","some college","October","2013","Kaiser"
1,0,"MS","Black","less than $20,000","Female","30-44","high school graduate","October","2013","Kaiser"
NA,0,"PA","White","less than $20,000","Male","18-29","high school graduate","October","2013","Kaiser"
1,0,"MO","Black","$40,000-$75,000","Male","30-44","some college","October","2013","Kaiser"
0,NA,"CA","White","less than $20,000","Male","18-29","high school graduate","October","2013","Kaiser"
NA,NA,"FL","Hispanic","less than $20,000","Female","30-44","high school graduate","October","2013","Kaiser"
0,0,"AR","White","$20,000-$40,000","Female","30-44","high school graduate","October","2013","Kaiser"
1,0,"AK","White","$75,000+","Female","30-44","postgraduate","October","2013","Kaiser"
0,0,"MD","White","$40,000-$75,000","Male","65+","college graduate","October","2013","Kaiser"
0,0,"NJ","Other",NA,"Female","18-29","some college","October","2013","Kaiser"
0,NA,"SC","White","$40,000-$75,000","Male","18-29","postgraduate","October","2013","Kaiser"
0,1,"VA","White","$20,000-$40,000","Male","45-64","some college","October","2013","Kaiser"
0,0,"SC","White","$40,000-$75,000","Female","18-29","college graduate","October","2013","Kaiser"
0,1,"FL","White","$20,000-$40,000","Female","45-64","some college","October","2013","Kaiser"
1,0,"CA","White","less than $20,000","Female","18-29","postgraduate","October","2013","Kaiser"
NA,0,"VA","White",NA,"Female","65+","some college","October","2013","Kaiser"
NA,0,"IL","White","$40,000-$75,000","Female","30-44","postgraduate","October","2013","Kaiser"
NA,0,"WI","White","$20,000-$40,000","Male","18-29","some college","October","2013","Kaiser"
1,1,"GA","White","$40,000-$75,000","Male","30-44","high school graduate","October","2013","Kaiser"
NA,0,"IL","Hispanic",NA,"Female","18-29","high school graduate","October","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","45-64","some college","October","2013","Kaiser"
0,0,"AZ","White","$75,000+","Female","45-64","college graduate","October","2013","Kaiser"
NA,0,"IL","White","$40,000-$75,000","Male","65+","postgraduate","October","2013","Kaiser"
0,0,"NY","White","less than $20,000","Male","18-29","postgraduate","October","2013","Kaiser"
NA,0,"AL","Other","$20,000-$40,000","Male","30-44","high school graduate","October","2013","Kaiser"
1,0,"IL","Black","$75,000+","Female","45-64","some college","October","2013","Kaiser"
